,#Type,TimeGet,TimeStamp,Index,Hour,Min,Sec,Latitude,Longitude,BAlt,MeasuredFL,GroudSpeed,TrackAngle,Mode3A,ModeSIdent,TimeOfDay,TrackNo,X(m),Y(m),SpeedX(m/s),SpeedY(m/s),VRate(m/s),AccelX(m/s2),AccelY(m/s2),SAC,SIC,CODE,FDPCallSign,ops,dir,rwy,dist,ac,rot1,rot2
0,MLAT,2019-12-21 21:27:15.012408,2019.12.21 21:27:15.012408,35207,21,27,15,37.47080326,126.41733348,-76.0,----,69.778668,144.772542,0112,JNA096,77235,1818,-1931.0,922.0,40.25,-57.0,----,----,----,116,101,71C013,----,arrival,south,16L,271.8,B738,2019-12-21 21:25:57.454200,2019-12-21 21:27:10.422584
0,MLAT,2019-12-21 21:09:02.274552,2019.12.21 21:09:02.274552,9849,21,9,2,37.48276591,126.4412266,-76.0,95,71.72517,144.648045,3640,KAL112,76142,299,182.0,2249.0,41.5,-58.5,----,----,----,116,101,71BA08,----,arrival,south,15L,161.6,B789,2019-12-21 21:07:45.323128,2019-12-21 21:09:00.012408
0,MLAT,2019-12-21 21:04:48.126520,2019.12.21 21:04:48.126520,5120,21,4,48,37.48238504,126.44158065,-76.0,----,69.370833,144.534332,3201,KAL482,75888,1280,213.5,2207.0,40.25,-56.5,----,----,----,116,101,71C025,----,arrival,south,15L,214.2,A333,2019-12-21 21:03:23.864376,2019-12-21 21:04:44.602232
0,MLAT,2019-12-21 21:28:18.798840,2019.12.21 21:28:18.798840,37122,21,28,18,37.48324871,126.44079745,-76.0,95,74.450067,143.053144,3050,KAL542,77298,1933,144.0,2303.0,44.75,-59.5,----,----,----,116,101,71C005,----,arrival,south,15L,95.9,B77L,2019-12-21 21:27:04.323128,2019-12-21 21:28:17.536696
0,MLAT,2019-12-21 21:47:32.798840,2019.12.21 21:47:32.798840,70032,21,47,32,37.4827069,126.44126415,-76.0,102,72.133557,144.877836,3733,KAL628,78452,265,185.5,2242.5,41.5,-59.0,----,----,----,116,101,71C250,----,arrival,south,15L,168.8,B77W,2019-12-21 21:46:17.323128,2019-12-21 21:47:30.798840
0,MLAT,2019-12-21 21:02:51.274552,2019.12.21 21:02:51.274552,3048,21,2,51,37.48275518,126.44117832,-76.0,89,66.227826,147.32975,6536,KAL632,75771,1319,178.0,2248.0,35.75,-55.75,----,----,----,116,101,71BD50,----,arrival,south,15L,160.1,A333,2019-12-21 21:01:26.798840,2019-12-21 21:02:49.012408
0,MLAT,2019-12-21 22:05:29.060984,2019.12.21 22:05:29.060984,9560,22,5,29,37.47160792,126.41662002,-76.0,----,67.976558,144.731775,0704,KAL652,79529,1714,-1994.5,1011.0,39.25,-55.5,----,----,----,116,101,71BE28,----,arrival,south,16L,162.39999999999998,A388,2019-12-21 22:04:07.798840,2019-12-21 22:05:27.323128
0,MLAT,2019-12-21 21:20:57.060984,2019.12.21 21:20:57.060984,24901,21,20,57,37.47144163,126.41677022,-76.0,----,66.81364,144.287868,3642,KAL690,76857,247,-1981.5,993.0,39.0,-54.25,----,----,----,116,101,71BF20,----,arrival,south,16L,185.1,A333,2019-12-21 21:19:34.323128,2019-12-21 21:20:53.536696
0,MLAT,2019-12-21 21:34:07.536696,2019.12.21 21:34:07.536696,47929,21,34,7,37.4836725,126.44042194,-76.0,----,67.308989,144.066503,3630,MAS066,77647,954,111.0,2350.0,39.5,-54.5,----,----,----,116,101,75046B,----,arrival,south,15L,38.3,A332,2019-12-21 21:32:45.602232,2019-12-21 21:34:06.536696
0,MLAT,2019-12-21 21:36:46.684728,2019.12.21 21:36:46.684728,52548,21,36,46,37.48279274,126.44119442,-76.0,102,85.30277,145.145544,3577,PAC968,77806,2030,179.5,2252.0,48.75,-70.0,----,----,----,116,101,ABABB7,----,arrival,south,15L,157.5,B748,2019-12-21 21:35:41.323128,2019-12-21 21:36:44.684728
0,MLAT,2019-12-21 21:35:32.798840,2019.12.21 21:35:32.798840,50384,21,35,32,37.47177958,126.41651273,-76.0,108,63.200079,143.039445,6514,PAL490,77732,900,-2004.0,1030.0,38.0,-50.5,----,----,----,116,101,75823D,----,arrival,south,16L,141.3,A320,2019-12-21 21:34:08.536696,2019-12-21 21:35:30.274552
0,MLAT,2019-12-21 21:46:07.536696,2019.12.21 21:46:07.536696,67725,21,46,7,37.47240722,126.415869,-76.0,----,67.136056,145.00798,0742,THA658,78367,105,-2061.0,1100.0,38.5,-55.0,----,----,----,116,101,885044,----,arrival,south,16L,51.7,A333,2019-12-21 21:44:48.798840,2019-12-21 21:46:06.536696
0,MLAT,2019-12-21 21:12:16.798840,2019.12.21 21:12:16.798840,13645,21,12,16,37.466501,126.42112613,-76.0,91,65.912821,144.260222,3243,THA688,76336,1556,-1596.0,444.0,38.5,-53.5,----,----,----,116,101,887802,----,arrival,south,16L,855.6,B744,2019-12-21 21:10:53.323128,2019-12-21 21:12:03.274552
0,MLAT,2019-12-21 21:13:34.798840,2019.12.21 21:13:34.798840,15245,21,13,34,37.48270154,126.44126415,-76.0,97,75.125312,144.617475,3576,TWB118,76414,1,185.5,2242.5,43.5,-61.25,----,----,----,116,101,71C268,----,arrival,south,15L,169.3,B738,2019-12-21 21:12:19.798840,2019-12-21 21:13:32.798840
0,MLAT,2019-12-21 21:22:31.536696,2019.12.21 21:22:31.536696,27402,21,22,31,37.48178959,126.44209564,-76.0,----,75.246678,145.148334,3625,UPS11,76951,1413,259.0,2141.0,43.0,-61.75,----,----,----,116,101,A80321,----,arrival,south,15L,294.5,B748,2019-12-21 21:21:20.323128,2019-12-21 21:22:27.798840
0,MLAT,2019-12-21 21:11:15.684728,2019.12.21 21:11:15.684728,12405,21,11,15,37.4829644,126.44108713,-76.0,81,65.0,143.130102,3255,VJC836,76275,692,169.5,2271.5,39.0,-52.0,----,----,----,116,101,8880E8,----,arrival,south,15L,136.5,A320,2019-12-21 21:09:52.798840,2019-12-21 21:11:14.012408
0,MLAT,2019-12-21 21:29:32.323128,2019.12.21 21:29:32.323128,39396,21,29,32,37.47232139,126.41600847,-76.0,81,67.254182,143.769062,3740,VJC878,77372,1837,-2049.0,1090.0,39.75,-54.25,----,----,----,116,101,888175,----,arrival,south,16L,66.4,A321,2019-12-21 21:28:14.798840,2019-12-21 21:29:31.323128
0,MLAT,2019-12-21 21:17:11.536696,2019.12.21 21:17:11.536696,19802,21,17,11,37.47148991,126.41671658,-76.0,----,68.250458,143.339976,3616,VJC880,76631,2034,-1985.5,998.0,40.75,-54.75,----,----,----,116,101,88815A,----,arrival,south,16L,178.0,A321,2019-12-21 21:15:53.798840,2019-12-21 21:17:08.798840
0,MLAT,2019-12-21 22:12:54.798840,2019.12.21 22:12:54.798840,23422,22,12,54,37.48290539,126.44111931,-76.0,97,71.702946,143.649506,3377,AAR283,79974,12,172.5,2264.5,42.5,-57.75,----,----,----,116,101,71BC15,----,arrival,south,15L,143.5,B744,2019-12-21 22:11:40.798840,2019-12-21 22:12:52.536696
0,MLAT,2019-12-21 22:40:47.012408,2019.12.21 22:40:47.012408,79616,22,40,47,37.48293221,126.4410603,-76.0,----,68.180826,144.85308,3714,AAR736,81647,883,167.5,2267.5,39.25,-55.75,----,----,----,116,101,71BF40,----,arrival,south,15L,138.0,A333,2019-12-21 22:39:26.323128,2019-12-21 22:40:45.536696
0,MLAT,2019-12-21 22:52:04.798840,2019.12.21 22:52:04.798840,104672,22,52,4,37.47142017,126.4168185,-76.0,66,69.051159,142.798197,3552,AAR740,82324,176,-1977.0,990.5,41.75,-55.0,----,----,----,116,101,71BF36,----,arrival,south,16L,189.5,A333,2019-12-21 22:50:42.798840,2019-12-21 22:52:01.012408
0,MLAT,2019-12-21 22:59:14.488120,2019.12.21 22:59:14.488120,121745,22,59,14,37.48301268,126.44101739,-76.0,----,69.662131,144.19939,6116,AAR742,82754,111,163.5,2276.5,40.75,-56.5,----,----,----,116,101,71BF55,----,arrival,south,15L,128.5,B772,2019-12-21 22:57:55.323128,2019-12-21 22:59:13.012408
0,MLAT,2019-12-21 22:23:20.684728,2019.12.21 22:23:20.684728,43030,22,23,20,37.48246014,126.44149482,-76.0,91,68.447516,145.26514,3651,AAR762,80600,1182,206.0,2215.5,39.0,-56.25,----,----,----,116,101,71C308,----,arrival,south,15L,203.0,A359,2019-12-21 22:21:57.798840,2019-12-21 22:23:17.684728
0,MLAT,2019-12-21 22:43:39.274552,2019.12.21 22:43:39.274552,85841,22,43,39,37.48206854,126.44184351,-76.0,116,70.187695,145.00798,3614,AAR772,81819,1753,236.5,2172.0,40.25,-57.5,----,----,----,116,101,71C364,----,arrival,south,15L,256.29999999999995,A21N,2019-12-21 22:42:14.798840,2019-12-21 22:43:35.012408
0,MLAT,2019-12-21 22:20:00.012408,2019.12.21 22:20:00.012408,36904,22,20,0,37.48385489,126.44026101,-76.0,----,68.90029,142.963787,3761,AAR774,80400,395,97.0,2370.0,41.5,-55.0,----,----,----,116,101,71C004,----,arrival,south,15L,13.6,A321,2019-12-21 22:18:41.323128,2019-12-21 22:20:00.012408
0,MLAT,2019-12-21 22:31:57.274552,2019.12.21 22:31:57.274552,60230,22,31,57,37.48265862,126.44127488,-76.0,116,77.19213,145.023182,3252,AAR988,81117,1233,186.5,2237.5,44.25,-63.25,----,----,----,116,101,71BC23,----,arrival,south,15L,173.8,B744,2019-12-21 22:30:47.798840,2019-12-21 22:31:55.274552
0,MLAT,2019-12-21 23:00:28.192056,2019.12.21 23:00:28.192056,829,23,0,28,37.47061551,126.41752124,-76.0,----,68.266482,144.389148,0020,AFR264,82828,591,-1914.5,900.5,39.75,-55.5,----,----,----,116,101,39CF00,----,arrival,south,16L,298.4,A359,2019-12-21 22:59:08.929912,2019-12-21 23:00:23.667768
0,MLAT,2019-12-21 22:36:45.798840,2019.12.21 22:36:45.798840,70870,22,36,45,37.47203171,126.41623914,-76.0,85,69.778668,144.772542,2777,ASV532,81405,333,-2028.0,1058.0,40.25,-57.0,----,----,----,116,101,71C281,----,arrival,south,16L,104.5,A321,2019-12-21 22:35:28.323128,2019-12-21 22:36:43.798840
0,MLAT,2019-12-21 22:38:00.684728,2019.12.21 22:38:00.684728,73713,22,38,0,37.48336136,126.44070089,-76.0,118,70.350018,143.08938,3216,ASV542,81480,96,136.0,2315.5,42.25,-56.25,----,----,----,116,101,71BF90,----,arrival,south,15L,80.69999999999999,A321,2019-12-21 22:36:41.798840,2019-12-21 22:37:59.684728
0,MLAT,2019-12-21 22:29:39.340088,2019.12.21 22:29:39.340088,55605,22,29,39,37.48309314,126.44093156,-76.0,80,74.150607,143.361911,3602,ESR594,80979,135,156.0,2285.5,44.25,-59.5,----,----,----,116,101,71C375,----,arrival,south,15L,116.8,B738,2019-12-21 22:28:22.929912,2019-12-21 22:29:36.488120
0,MLAT,2019-12-21 23:03:24.536696,2019.12.21 23:03:24.536696,7895,23,3,24,37.47209072,126.4161694,-76.0,----,68.370315,145.728859,7165,GIA878,83004,1071,-2034.5,1064.5,38.5,-56.5,----,----,----,116,101,8A05AD,----,arrival,south,16L,95.60000000000001,A333,2019-12-21 23:02:05.929912,2019-12-21 23:03:23.798840
0,MLAT,2019-12-21 22:14:18.536696,2019.12.21 22:14:18.536696,26016,22,14,18,37.46999323,126.41804695,-76.0,----,65.949318,145.346057,3601,HVN406,80058,1412,-1868.5,832.0,37.5,-54.25,----,----,----,116,101,888166,----,arrival,south,16L,381.7,A21N,2019-12-21 22:12:53.602232,2019-12-21 22:14:11.422584
0,MLAT,2019-12-21 22:27:58.012408,2019.12.21 22:27:58.012408,52187,22,27,58,37.47192442,126.41634643,-76.0,----,68.908,144.003193,3520,JJA2004,80878,1727,-2019.0,1046.0,40.5,-55.75,----,----,----,116,101,71C239,----,arrival,south,16L,119.7,B738,2019-12-21 22:26:45.798840,2019-12-21 22:27:56.274552
0,MLAT,2019-12-21 22:17:32.536696,2019.12.21 22:17:32.536696,32294,22,17,32,37.47121096,126.41695261,-76.0,----,75.309777,145.41311,3567,JJA2108,80252,1557,-1965.0,967.5,42.75,-62.0,----,----,----,116,101,71C019,----,arrival,south,16L,215.4,B738,2019-12-21 22:16:17.798840,2019-12-21 22:17:29.012408
0,MLAT,2019-12-21 22:01:07.012408,2019.12.21 22:01:07.012408,1693,22,1,7,37.47128069,126.41691506,-76.0,----,74.404301,143.746162,6560,JJA2406,79267,1248,-1968.5,975.0,44.0,-60.0,----,----,----,116,101,71C090,----,arrival,south,16L,207.1,B738,2019-12-21 22:00:07.798840,2019-12-21 22:01:03.422584
0,MLAT,2019-12-21 22:30:55.536696,2019.12.21 22:30:55.536696,58121,22,30,55,37.47146845,126.41671658,-76.0,----,73.649508,145.231043,3677,JJA2508,81055,1835,-1985.5,995.5,42.0,-60.5,----,----,----,116,101,71C062,----,arrival,south,16L,180.0,B738,2019-12-21 22:29:43.684728,2019-12-21 22:30:53.012408
0,MLAT,2019-12-21 22:44:39.553656,2019.12.21 22:44:39.553656,88053,22,44,39,37.4718225,126.41641617,-76.0,----,77.665951,145.491477,3201,JJA2804,81879,1484,-2012.5,1035.0,44.0,-64.0,----,----,----,116,101,71C260,----,arrival,south,16L,132.5,B738,2019-12-21 22:43:30.405624,2019-12-21 22:44:37.815800
0,MLAT,2019-12-21 22:26:10.684728,2019.12.21 22:26:10.684728,48507,22,26,10,37.48296976,126.44103885,-76.0,110,71.756968,143.928598,3230,JJA3105,80770,603,165.5,2272.0,42.25,-58.0,----,----,----,116,101,71C335,----,arrival,south,15L,133.5,B738,2019-12-21 22:24:56.323128,2019-12-21 22:26:08.488120
0,MLAT,2019-12-21 22:35:20.274552,2019.12.21 22:35:20.274552,67676,22,35,20,37.48277664,126.44116759,-76.0,131,68.877609,144.752425,6544,JJA4604,81320,1238,177.0,2251.0,39.75,-56.25,----,----,----,116,101,71C304,----,arrival,south,15L,157.6,B738,2019-12-21 22:34:04.323128,2019-12-21 22:35:18.536696
0,MLAT,2019-12-21 22:39:15.060984,2019.12.21 22:39:15.060984,76322,22,39,15,37.47075498,126.41736567,-76.0,----,75.359555,144.042499,3240,JJA8608,81555,1852,-1928.5,916.5,44.25,-61.0,----,----,----,116,101,71C296,----,arrival,south,16L,277.8,B738,2019-12-21 22:38:01.798840,2019-12-21 22:39:10.274552
0,MLAT,2019-12-21 22:42:01.536696,2019.12.21 22:42:01.536696,82288,22,42,1,37.47170985,126.41651809,-76.0,----,75.677771,144.682351,2767,JNA026,81721,1742,-2003.5,1022.5,43.75,-61.75,----,----,----,116,101,71C244,----,arrival,south,16L,147.9,B738,2019-12-21 22:40:48.323128,2019-12-21 22:41:59.012408
0,MLAT,2019-12-21 22:15:46.798840,2019.12.21 22:15:46.798840,28861,22,15,46,37.48268008,126.44131243,-76.0,106,73.997466,145.18242,3747,JNA052,80146,371,190.0,2240.0,42.25,-60.75,----,----,----,116,101,71C017,----,arrival,south,15L,173.7,B738,2019-12-21 22:14:31.323128,2019-12-21 22:15:44.012408
0,MLAT,2019-12-21 22:02:51.422584,2019.12.21 22:02:51.422584,4592,22,2,51,37.48362422,126.44044876,-76.0,----,74.404301,143.746162,3203,JNA058,79371,388,113.5,2344.5,44.0,-60.0,----,----,----,116,101,71BD62,----,arrival,south,15L,44.0,B738,2019-12-21 22:01:40.798840,2019-12-21 22:02:50.684728
0,MLAT,2019-12-21 22:50:30.422584,2019.12.21 22:50:30.422584,101292,22,50,30,37.48350084,126.44055068,-76.0,----,66.668021,144.462322,3777,JNA060,82230,1576,122.5,2330.5,38.75,-54.25,----,----,----,116,101,71BF34,----,arrival,south,15L,60.400000000000006,B772,2019-12-21 22:49:08.798840,2019-12-21 22:50:29.684728
0,MLAT,2019-12-21 22:07:11.684728,2019.12.21 22:07:11.684728,12803,22,7,11,37.4832648,126.44078672,-76.0,80,70.400639,143.374259,3521,JNA122,79631,1710,143.5,2304.5,42.0,-56.5,----,----,----,116,101,71C242,----,arrival,south,15L,93.89999999999999,B738,2019-12-21 22:05:58.798840,2019-12-21 22:07:10.422584
0,MLAT,2019-12-21 22:53:31.798840,2019.12.21 22:53:31.798840,107961,22,53,31,37.48208463,126.44179523,-76.0,125,70.06827,144.438558,7205,KAL1402,82411,1949,232.5,2174.0,40.75,-57.0,----,----,----,116,101,71C245,----,arrival,south,15L,252.4,B737,2019-12-21 22:52:10.798840,2019-12-21 22:53:27.012408
0,MLAT,2019-12-21 22:58:16.602232,2019.12.21 22:58:16.602232,119316,22,58,16,37.47115195,126.41702771,-76.0,----,72.626183,144.668669,7202,KAL1410,82696,344,-1958.5,960.5,42.0,-59.25,----,----,----,116,101,71BF16,----,arrival,south,16L,224.5,B737,2019-12-21 22:57:01.602232,2019-12-21 22:58:13.864376
0,MLAT,2019-12-21 22:56:22.012408,2019.12.21 22:56:22.012408,114795,22,56,22,37.48281956,126.44115686,-76.0,----,78.380881,144.738495,3264,KAL214,82582,293,176.0,2255.5,45.25,-64.0,----,----,----,116,101,71BE23,----,arrival,south,15L,153.10000000000002,B748,2019-12-21 22:55:12.454200,2019-12-21 22:56:20.274552
0,MLAT,2019-12-21 22:46:35.750264,2019.12.21 22:46:35.750264,92427,22,46,35,37.48281956,126.44117296,-76.0,120,67.628119,144.782407,3753,KAL468,81995,193,177.5,2255.5,39.0,-55.25,----,----,----,116,101,71BD25,----,arrival,south,15L,154.0,A333,2019-12-21 22:45:10.798840,2019-12-21 22:46:33.488120
0,MLAT,2019-12-21 22:21:31.684728,2019.12.21 22:21:31.684728,39696,22,21,31,37.47276127,126.41556323,-76.0,131,65.949318,145.346057,3664,KAL472,80491,706,-2088.0,1139.0,37.5,-54.25,----,----,----,116,101,71C227,----,arrival,south,16L,5.3,A332,2019-12-21 22:20:11.274552,2019-12-21 22:21:31.684728
0,MLAT,2019-12-21 22:09:51.798840,2019.12.21 22:09:51.798840,17839,22,9,51,37.48229921,126.44164503,-76.0,135,73.792361,145.071589,3505,KAL612,79791,37,219.5,2197.5,42.25,-60.5,----,----,----,116,101,71C273,----,arrival,south,15L,225.3,B739,2019-12-21 22:08:35.798840,2019-12-21 22:09:48.536696
0,MLAT,2019-12-21 22:05:29.060984,2019.12.21 22:05:29.060984,9560,22,5,29,37.47160792,126.41662002,-76.0,----,67.976558,144.731775,0704,KAL652,79529,1714,-1994.5,1011.0,39.25,-55.5,----,----,----,116,101,71BE28,----,arrival,south,16L,162.39999999999998,A388,2019-12-21 22:04:07.798840,2019-12-21 22:05:27.323128
0,MLAT,2019-12-21 22:11:15.536696,2019.12.21 22:11:15.536696,20406,22,11,15,37.47140944,126.41679168,-76.0,----,73.705495,143.829745,3663,KAL672,79875,306,-1979.5,989.0,43.5,-59.5,----,----,----,116,101,71BE37,----,arrival,south,16L,189.1,B748,2019-12-21 22:10:02.798840,2019-12-21 22:11:12.012408
0,MLAT,2019-12-21 22:08:58.536696,2019.12.21 22:08:58.536696,16195,22,8,58,37.47045994,126.41765535,-76.0,----,65.400688,143.392925,0126,SIA608,79738,891,-1902.5,883.5,39.0,-52.5,----,----,----,116,101,76CD02,----,arrival,south,16L,319.40000000000003,A359,2019-12-21 22:07:34.274552,2019-12-21 22:08:53.012408
0,MLAT,2019-12-21 22:25:06.323128,2019.12.21 22:25:06.323128,46233,22,25,6,37.47158647,126.41665757,-76.0,81,63.900313,142.950773,3231,SWM213,80706,1102,-1991.5,1008.5,38.5,-51.0,----,----,----,116,101,70E03C,----,arrival,south,16L,166.2,A321,2019-12-21 22:23:36.060984,2019-12-21 22:25:02.012408
0,MLAT,2019-12-21 22:33:29.274552,2019.12.21 22:33:29.274552,63582,22,33,29,37.47091055,126.41723692,-76.0,41,71.666764,144.369385,6143,THA656,81209,1840,-1940.0,934.0,41.75,-58.25,----,----,----,116,101,880044,----,arrival,south,16L,257.1,B773,2019-12-21 22:32:12.684728,2019-12-21 22:33:25.274552
0,MLAT,2019-12-21 22:54:23.536696,2019.12.21 22:54:23.536696,109916,22,54,23,37.47145772,126.4167273,-76.0,----,75.822572,144.528205,3627,TWB164,82463,467,-1985.0,994.5,44.0,-61.75,----,----,----,116,101,71C070,----,arrival,south,16L,181.5,B738,2019-12-21 22:53:11.323128,2019-12-21 22:54:20.684728
0,MLAT,2019-12-21 22:48:07.798840,2019.12.21 22:48:07.798840,96003,22,48,7,37.47194052,126.4163357,-76.0,89,67.832514,144.904183,3603,VJC960,82087,2033,-2019.5,1048.0,39.0,-55.5,----,----,----,116,101,88803F,----,arrival,south,16L,117.7,A321,2019-12-21 22:46:48.798840,2019-12-21 22:48:05.536696
0,MLAT,2019-12-21 23:06:38.536696,2019.12.21 23:06:38.536696,15960,23,6,38,37.47173667,126.41649663,-76.0,----,72.201108,143.447527,0306,XAX506,83198,1555,-2005.5,1025.0,43.0,-58.0,----,----,----,116,101,750299,----,arrival,south,16L,144.4,A333,2019-12-21 23:05:24.798840,2019-12-21 23:06:36.536696
0,MLAT,2019-12-21 23:26:43.798840,2019.12.21 23:26:43.798840,64908,23,26,43,37.48218119,126.44169867,-76.0,106,72.713479,144.233324,3640,AAR177,84403,1990,224.0,2184.0,42.5,-59.0,----,----,----,116,101,71C039,----,arrival,south,15L,238.7,A321,2019-12-21 23:25:22.798840,2019-12-21 23:26:40.798840
0,MLAT,2019-12-21 23:21:36.798840,2019.12.21 23:21:36.798840,51508,23,21,36,37.48361349,126.44046485,-76.0,108,71.003961,143.735317,1501,AAR3243,84096,1991,115.0,2343.5,42.0,-57.25,----,----,----,116,101,71C279,----,arrival,south,15L,45.8,A321,2019-12-21 23:20:17.798840,2019-12-21 23:21:34.684728
0,MLAT,2019-12-21 23:16:43.012408,2019.12.21 23:16:43.012408,39109,23,16,43,37.48336673,126.44065797,-76.0,----,71.009242,145.470699,2730,AAR710,83803,398,132.0,2316.0,40.25,-58.5,----,----,----,116,101,71C071,----,arrival,south,15L,78.10000000000001,A321,2019-12-21 23:15:25.798840,2019-12-21 23:16:42.274552
0,MLAT,2019-12-21 23:07:56.126520,2019.12.21 23:07:56.126520,18913,23,7,56,37.48271227,126.44125879,-76.0,----,68.79544,145.212668,7203,AAR8532,83276,256,185.0,2243.0,39.25,-56.5,----,----,----,116,101,71BF88,----,arrival,south,15L,168.1,A320,2019-12-21 23:06:32.274552,2019-12-21 23:07:53.536696
0,MLAT,2019-12-21 23:54:54.274552,2019.12.21 23:54:54.274552,130397,23,54,54,37.48372614,126.44031465,-76.0,97,69.100018,143.088644,3214,ABL310,86094,1049,101.5,2356.0,41.5,-55.25,----,----,----,116,101,71BF29,----,arrival,south,15L,28.0,A321,2019-12-21 23:53:34.798840,2019-12-21 23:54:54.274552
0,MLAT,2019-12-21 23:00:28.192056,2019.12.21 23:00:28.192056,829,23,0,28,37.47061551,126.41752124,-76.0,----,68.266482,144.389148,0020,AFR264,82828,591,-1914.5,900.5,39.75,-55.5,----,----,----,116,101,39CF00,----,arrival,south,16L,298.4,A359,2019-12-21 23:00:07.602232,2019-12-21 23:00:23.667768
0,MLAT,2019-12-22 00:00:53.274552,2019.12.22 00:00:53.274552,1691,0,0,53,37.48268545,126.44128025,-76.0,95,70.331359,144.841132,3540,AHK128,53,1277,187.0,2240.5,40.5,-57.5,----,----,----,116,101,7801E2,----,arrival,south,15L,171.6,A306,2019-12-21 23:59:34.798840,2019-12-22 00:00:50.684728
0,MLAT,2019-12-21 23:19:12.798840,2019.12.21 23:19:12.798840,45243,23,19,12,37.48338819,126.44069016,-76.0,81,72.45559,143.841815,3702,ASV522,83952,191,135.0,2318.5,42.75,-58.5,----,----,----,116,101,71C280,----,arrival,south,15L,77.8,A321,2019-12-21 23:17:54.798840,2019-12-21 23:19:11.536696
0,MLAT,2019-12-21 23:24:20.274552,2019.12.21 23:24:20.274552,58834,23,24,20,37.48298049,126.44102275,-76.0,127,72.073747,144.600941,3665,ASV546,84260,397,164.0,2273.0,41.75,-58.75,----,----,----,116,101,71C255,----,arrival,south,15L,131.70000000000002,A321,2019-12-21 23:23:04.323128,2019-12-21 23:24:18.012408
0,MLAT,2019-12-21 23:44:26.012408,2019.12.21 23:44:26.012408,107634,23,44,26,37.48317897,126.440835,-76.0,----,77.052336,143.576264,0077,BAW17,85466,533,147.5,2295.0,45.75,-62.0,----,----,----,116,101,406F75,----,arrival,south,15L,104.1,B789,2019-12-21 23:43:15.323128,2019-12-21 23:44:25.274552
0,MLAT,2019-12-21 23:58:58.422584,2019.12.21 23:58:58.422584,139415,23,58,58,37.4839139,126.44016981,-76.0,----,71.40772,143.972627,4126,GIA870,86338,563,89.0,2376.5,42.0,-57.75,----,----,----,116,101,8A05AC,----,arrival,south,15L,3.6,A333,2019-12-21 23:57:41.929912,2019-12-21 23:58:58.422584
0,MLAT,2019-12-21 23:03:24.536696,2019.12.21 23:03:24.536696,7895,23,3,24,37.47209072,126.4161694,-76.0,----,68.370315,145.728859,7165,GIA878,83004,1071,-2034.5,1064.5,38.5,-56.5,----,----,----,116,101,8A05AD,----,arrival,south,16L,95.60000000000001,A333,2019-12-21 23:02:05.929912,2019-12-21 23:03:23.798840
0,MLAT,2019-12-21 23:52:46.864376,2019.12.21 23:52:46.864376,125759,23,52,46,37.48262644,126.44135535,-76.0,83,73.963251,144.21468,3202,JJA2204,85966,341,193.5,2233.5,43.25,-60.0,----,----,----,116,101,71C049,----,arrival,south,15L,180.79999999999998,B738,2019-12-21 23:51:33.929912,2019-12-21 23:52:44.077944
