,#Type,TimeGet,TimeStamp,Index,Hour,Min,Sec,Latitude,Longitude,BAlt,MeasuredFL,GroudSpeed,TrackAngle,Mode3A,ModeSIdent,TimeOfDay,TrackNo,X(m),Y(m),SpeedX(m/s),SpeedY(m/s),VRate(m/s),AccelX(m/s2),AccelY(m/s2),SAC,SIC,CODE,FDPCallSign,ops,dir,rwy,dist,ac,rot1,rot2
794,MLAT,2019-12-27 04:53:27.684728,2019.12.27 04:53:27.684728,87994,4,53,27,37.46841609,126.44825935,-91.0,140,78.933516,324.799849,4146,TWB671,17607,951,804.5,656.5,-45.5,64.5,----,----,----,116,101,71C021,----,departure,north,33L,1930.3,C,2019-12-27 04:51:48.422584,2019-12-27 04:53:52.323128
94,MLAT,2019-12-27 04:04:20.274552,2019.12.27 04:04:20.274552,7296,4,4,20,37.46381342,126.42359376,-91.0,89,90.284273,325.605872,7420,UPS11,14660,696,-1377.5,146.0,-51.0,74.5,----,----,----,116,101,A771A8,----,departure,north,34R,2776.3,A,2019-12-27 04:02:39.060984,2019-12-27 04:04:32.684728
37,MLAT,2019-12-27 05:45:07.684728,2019.12.27 05:45:07.684728,65750,5,45,7,37.46981084,126.44698262,-91.0,99,84.71607,324.246113,4337,AAR114,20707,909,691.5,811.5,-49.5,68.75,----,----,----,116,101,71C277,----,departure,north,33L,2122.0,C,2019-12-27 05:44:02.422584,2019-12-27 05:45:27.798840
735,MLAT,2019-12-27 05:52:54.060984,2019.12.27 05:52:54.060984,78790,5,52,54,37.47563124,126.44182742,-91.0,----,83.911039,325.315643,4303,AAR202,21174,963,235.5,1457.0,-47.75,69.0,----,----,----,116,101,71BE40,----,departure,north,33L,2913.1,NOWGT,2019-12-27 05:51:30.684728,2019-12-27 05:53:03.798840
1040,MLAT,2019-12-27 05:48:12.798840,2019.12.27 05:48:12.798840,70800,5,48,12,37.46053576,126.42647982,-91.0,49,88.481637,325.591528,4155,AAR307,20892,707,-1122.5,-217.5,-50.0,73.0,----,----,----,116,101,71C364,----,departure,north,34R,2331.6,C,2019-12-27 05:46:27.536696,2019-12-27 05:48:32.274552
1129,MLAT,2019-12-27 05:45:03.274552,2019.12.27 05:45:03.274552,65623,5,45,3,37.45654464,126.4300257,-91.0,112,82.39425,325.00798,4170,AAR319,20703,1029,-808.5,-661.0,-47.25,67.5,----,----,----,116,101,71C060,----,departure,north,34R,1788.6,C,2019-12-27 05:43:33.536696,2019-12-27 05:45:28.684728
702,MLAT,2019-12-27 05:18:56.274552,2019.12.27 05:18:56.274552,27589,5,18,56,37.46634543,126.45012081,-91.0,125,82.25114,325.150648,4142,AAR365,19136,1185,969.0,427.0,-47.0,67.5,----,----,----,116,101,71C259,----,departure,north,33L,1647.5,A,2019-12-27 05:17:59.422584,2019-12-27 05:19:21.798840
3763,MLAT,2019-12-27 06:45:41.012408,2019.12.27 06:45:41.012408,71915,6,45,41,37.47045994,126.44642472,-91.0,----,84.749631,325.091057,7401,AAR521,24341,1369,642.0,883.5,-48.5,69.5,----,----,----,116,101,71C078,----,departure,north,33L,2209.2999999999997,A,2019-12-27 06:43:30.684728,2019-12-27 06:45:59.798840
90,MLAT,2019-12-27 05:31:49.274552,2019.12.27 05:31:49.274552,46910,5,31,49,37.46623278,126.45019054,-91.0,133,77.540312,324.977713,4120,AAR713,19909,1460,975.0,414.5,-44.5,63.5,----,----,----,116,101,71BD15,----,departure,north,33L,1633.6999999999998,B,2019-12-27 05:30:31.422584,2019-12-27 05:32:16.323128
871,MLAT,2019-12-27 05:15:09.684728,2019.12.27 05:15:09.684728,21710,5,15,9,37.46636152,126.45006716,-91.0,106,75.942824,325.054336,4102,AMU821,18909,646,964.5,428.5,-43.5,62.25,----,----,----,116,101,78041D,----,departure,north,33L,1651.6,C,2019-12-27 05:14:01.012408,2019-12-27 05:15:36.798840
660,MLAT,2019-12-27 05:20:43.684728,2019.12.27 05:20:43.684728,30329,5,20,43,37.46885598,126.44783556,-91.0,100,80.966814,324.297798,7434,AZA759,19243,1504,767.0,705.5,-47.25,65.75,----,----,----,116,101,4CA262,----,departure,north,33L,1991.8,A,2019-12-27 05:19:32.422584,2019-12-27 05:21:05.060984
1020,MLAT,2019-12-27 06:42:46.422584,2019.12.27 06:42:46.422584,67093,6,42,46,37.46622741,126.45019591,-91.0,----,78.298308,325.142864,4150,CCA144,24166,1724,975.5,413.5,-44.75,64.25,----,----,----,116,101,780314,----,departure,north,33L,1632.9,C,2019-12-27 06:40:42.012408,2019-12-27 06:43:13.798840
104,MLAT,2019-12-27 05:05:38.684728,2019.12.27 05:05:38.684728,7731,5,5,38,37.4695158,126.44725621,-91.0,116,80.369848,325.519014,7454,CCA402,18338,1049,716.0,778.5,-45.5,66.25,----,----,----,116,101,7808A8,----,departure,north,33L,2081.3,A,2019-12-27 05:03:45.422584,2019-12-27 05:06:00.798840
491,MLAT,2019-12-27 05:08:45.684728,2019.12.27 05:08:45.684728,12507,5,8,45,37.46660292,126.4498955,-91.0,110,76.764657,325.481867,7433,CDG4088,18525,1696,949.0,455.5,-43.5,63.25,----,----,----,116,101,780E5B,----,departure,north,33L,1682.3,C,2019-12-27 05:06:27.422584,2019-12-27 05:09:12.798840
835,MLAT,2019-12-27 05:29:53.798840,2019.12.27 05:29:53.798840,43943,5,29,53,37.46932805,126.44743323,-91.0,102,86.461335,324.057888,7451,CES2018,19793,1574,731.5,758.0,-50.75,70.0,----,----,----,116,101,780583,----,departure,north,33L,2055.2000000000003,C,2019-12-27 05:28:11.536696,2019-12-27 05:30:14.323128
1173,MLAT,2019-12-27 05:50:54.798840,2019.12.27 05:50:54.798840,75422,5,50,54,37.4560082,126.43048167,-91.0,110,76.026311,324.637538,4172,CES5022,21054,173,-768.5,-720.5,-44.0,62.0,----,----,----,116,101,7804AD,----,departure,north,34R,1716.6,C,2019-12-27 05:49:19.012408,2019-12-27 05:51:22.798840
1300,MLAT,2019-12-27 06:20:23.274552,2019.12.27 06:20:23.274552,31047,6,20,23,37.47015417,126.44668758,-91.0,97,80.940179,324.93549,4130,CPA411,22823,1067,665.0,850.0,-46.5,66.25,----,----,----,116,101,780A58,----,departure,north,33L,2168.2000000000003,A,2019-12-27 06:18:35.012408,2019-12-27 06:20:42.798840
163,MLAT,2019-12-27 05:03:24.684728,2019.12.27 05:03:24.684728,4604,5,3,24,37.46993959,126.44688606,-91.0,89,78.23682,324.887989,4103,CPA433,18204,894,683.0,826.0,-45.0,64.0,----,----,----,116,101,780A0E,----,departure,north,33L,2138.6,A,2019-12-27 05:01:59.422584,2019-12-27 05:03:46.323128
1460,MLAT,2019-12-27 06:08:06.684728,2019.12.27 06:08:06.684728,12790,6,8,6,37.46882379,126.44789994,-91.0,97,85.937841,324.830467,7410,CSN338,22086,2,772.5,701.5,-49.5,70.25,----,----,----,116,101,7813B4,----,departure,north,33L,1985.6000000000001,C,2019-12-27 06:06:02.684728,2019-12-27 06:08:28.798840
908,MLAT,2019-12-27 05:39:16.388664,2019.12.27 05:39:16.388664,57314,5,39,16,37.45777845,126.42894208,-91.0,118,83.727609,324.601534,4163,CSN6074,20356,113,-904.5,-524.0,-48.5,68.25,----,----,----,116,101,780B74,----,departure,north,34R,1955.8,C,2019-12-27 05:37:50.684728,2019-12-27 05:39:38.684728
1403,MLAT,2019-12-27 06:14:26.684728,2019.12.27 06:14:26.684728,22034,6,14,26,37.4688077,126.4479214,-91.0,95,84.832556,324.717492,7412,CSZ9034,22466,1426,774.5,700.0,-49.0,69.25,----,----,----,116,101,780E0F,----,departure,north,33L,1983.1000000000001,C,2019-12-27 06:13:12.684728,2019-12-27 06:14:49.323128
3362,MLAT,2019-12-27 06:01:11.274552,2019.12.27 06:01:11.274552,1859,6,1,11,37.46621132,126.450212,-91.0,146,78.914907,325.454084,4126,FDX5230,21671,1543,977.5,412.0,-44.75,65.0,----,----,----,116,101,AC148F,----,departure,north,33L,1630.6000000000001,A,2019-12-27 05:59:15.422584,2019-12-27 06:01:37.798840
112,MLAT,2019-12-27 06:18:30.274552,2019.12.27 06:18:30.274552,28111,6,18,30,37.46582508,126.45056605,-91.0,112,73.1595,325.441058,4307,JJA1104,22710,1891,1008.5,369.0,-41.5,60.25,----,----,----,116,101,71C305,----,departure,north,33L,1577.5,C,2019-12-27 06:17:13.684728,2019-12-27 06:19:00.323128
98,MLAT,2019-12-27 05:55:54.684728,2019.12.27 05:55:54.684728,84015,5,55,54,37.46661365,126.44984722,-91.0,131,78.361343,325.397334,4122,JJA4501,21354,1672,945.0,457.0,-44.5,64.5,----,----,----,116,101,71C261,----,departure,north,33L,1685.7,C,2019-12-27 05:54:37.422584,2019-12-27 05:56:20.274552
1131,MLAT,2019-12-27 05:58:53.536696,2019.12.27 05:58:53.536696,89151,5,58,53,37.47392535,126.4433831,-91.0,----,82.681996,324.724129,4325,KAL017,21533,1469,373.0,1268.0,-47.75,67.5,----,----,----,116,101,71BE22,----,departure,north,33L,2678.9,NOWGT,2019-12-27 05:56:46.422584,2019-12-27 05:59:07.323128
971,MLAT,2019-12-27 05:27:50.274552,2019.12.27 05:27:50.274552,40826,5,27,50,37.46513844,126.45115077,-91.0,106,71.72517,324.648045,5154,KAL1403,19670,1887,1060.5,293.0,-41.5,58.5,----,----,----,116,101,71BF26,----,departure,north,33L,1485.4,C,2019-12-27 05:25:30.274552,2019-12-27 05:28:20.798840
1861,MLAT,2019-12-27 06:12:34.012408,2019.12.27 06:12:34.012408,19247,6,12,34,37.47313678,126.44405365,-91.0,----,89.830744,324.629149,4121,KAL643,22354,1582,432.0,1180.5,-52.0,73.25,----,----,----,116,101,71BE43,----,departure,north,33L,2573.2,A,2019-12-27 06:11:09.684728,2019-12-27 06:12:47.274552
1104,MLAT,2019-12-27 06:03:36.274552,2019.12.27 06:03:36.274552,5864,6,3,36,37.46765435,126.44891381,-91.0,110,79.077889,324.651833,7113,KAL735,21816,712,862.0,572.0,-45.75,64.5,----,----,----,116,101,71C272,----,departure,north,33L,1827.8000000000002,C,2019-12-27 06:01:53.422584,2019-12-27 06:04:00.323128
1121,MLAT,2019-12-27 05:24:50.536696,2019.12.27 05:24:50.536696,36146,5,24,50,37.47284174,126.44431651,-91.0,----,80.36246,326.161626,7455,KAL901,19490,551,455.5,1148.0,-44.75,66.75,----,----,----,116,101,71BE14,----,departure,north,33L,2533.0,NOWGT,2019-12-27 05:23:25.422584,2019-12-27 05:25:05.274552
662,MLAT,2019-12-27 05:11:49.012408,2019.12.27 05:11:49.012408,16816,5,11,49,37.46800303,126.44860268,-91.0,----,81.518786,324.360191,7421,KAL927,18709,1884,835.0,610.5,-47.5,66.25,----,----,----,116,101,71BD26,----,departure,north,33L,1875.3,A,2019-12-27 05:10:23.684728,2019-12-27 05:12:10.798840
873,MLAT,2019-12-27 05:36:29.274552,2019.12.27 05:36:29.274552,53598,5,36,29,37.46906519,126.44769609,-91.0,118,80.163895,325.417856,7425,SHU5451,20189,1937,754.5,728.5,-45.5,66.0,----,----,----,116,101,4000F9,----,departure,north,33L,2017.9,C,2019-12-27 05:34:17.684728,2019-12-27 05:36:50.798840
124,MLAT,2019-12-27 06:16:38.684728,2019.12.27 06:16:38.684728,25319,6,16,38,37.46929586,126.44745469,-91.0,106,82.53787,324.865807,7130,TWB147,22598,2026,733.0,754.5,-47.5,67.5,----,----,----,116,101,71C070,----,departure,north,33L,2051.2000000000003,C,2019-12-27 06:14:49.684728,2019-12-27 06:16:59.798840
1042,MLAT,2019-12-27 06:10:15.684728,2019.12.27 06:10:15.684728,15835,6,10,15,37.467134,126.44939125,-91.0,121,78.093294,325.038033,4311,TWB285,22215,46,904.5,514.5,-44.75,64.0,----,----,----,116,101,71C095,----,departure,north,33L,1756.2,C,2019-12-27 06:08:46.684728,2019-12-27 06:10:42.060984
69,MLAT,2019-12-27 06:52:05.684728,2019.12.27 06:52:05.684728,82308,6,52,5,37.4699235,126.4469558,-91.0,97,84.812293,325.32621,4117,AAR124,24725,1636,689.0,823.5,-48.25,69.75,----,----,----,116,101,71C004,----,departure,north,33L,2133.6,C,2019-12-27 06:50:14.422584,2019-12-27 06:52:25.798840
131,MLAT,2019-12-27 06:26:34.684728,2019.12.27 06:26:34.684728,41043,6,26,34,37.4701649,126.44669831,-91.0,81,85.241202,324.911615,7430,AAR335,23194,789,666.0,850.5,-49.0,69.75,----,----,----,116,101,71C267,----,departure,north,33L,2168.6,C,2019-12-27 06:24:53.684728,2019-12-27 06:26:53.798840
2708,MLAT,2019-12-27 06:45:41.012408,2019.12.27 06:45:41.012408,71915,6,45,41,37.47045994,126.44642472,-91.0,----,84.749631,325.091057,7401,AAR521,24341,1369,642.0,883.5,-48.5,69.5,----,----,----,116,101,71C078,----,departure,north,33L,2209.2999999999997,A,2019-12-27 06:43:30.684728,2019-12-27 06:45:59.798840
1291,MLAT,2019-12-27 07:05:48.684728,2019.12.27 07:05:48.684728,8892,7,5,48,37.47073889,126.44624233,-91.0,104,80.709355,326.113041,4153,AAR761,25548,725,626.0,914.5,-45.0,67.0,----,----,----,116,101,71C360,----,departure,north,33L,2244.0,A,2019-12-27 07:03:35.422584,2019-12-27 07:06:07.274552
1004,MLAT,2019-12-27 06:30:51.684728,2019.12.27 06:30:51.684728,48297,6,30,51,37.46861994,126.44810379,-91.0,146,81.084061,324.790897,5104,AAR891A,23451,1682,790.5,679.0,-46.75,66.25,----,----,----,116,101,71C258,----,departure,north,33L,1956.7,A,2019-12-27 06:29:17.274552,2019-12-27 06:31:16.323128
806,MLAT,2019-12-27 07:09:27.274552,2019.12.27 07:09:27.274552,14532,7,9,27,37.46794403,126.44867778,-91.0,121,81.144932,325.036902,7101,APJ006,25767,304,841.5,604.0,-46.5,66.5,----,----,----,116,101,84116C,----,departure,north,33L,1866.1000000000001,C,2019-12-27 07:08:02.274552,2019-12-27 07:09:51.798840
1338,MLAT,2019-12-27 06:40:11.684728,2019.12.27 06:40:11.684728,62808,6,40,11,37.47146308,126.44556642,-91.0,104,86.983116,324.711183,7426,CCA132,24011,481,566.0,995.0,-50.25,71.0,----,----,----,116,101,7814BE,----,departure,north,33L,2344.2,C,2019-12-27 06:38:58.422584,2019-12-27 06:40:28.798840
1020,MLAT,2019-12-27 06:42:46.422584,2019.12.27 06:42:46.422584,67093,6,42,46,37.46622741,126.45019591,-91.0,----,78.298308,325.142864,4150,CCA144,24166,1724,975.5,413.5,-44.75,64.25,----,----,----,116,101,780314,----,departure,north,33L,1632.9,C,2019-12-27 06:40:42.012408,2019-12-27 06:43:13.798840
1014,MLAT,2019-12-27 07:11:08.684728,2019.12.27 07:11:08.684728,16810,7,11,8,37.46781528,126.44874752,-91.0,144,84.513313,324.14708,4145,CCA440,25868,1810,847.5,590.0,-49.5,68.5,----,----,----,116,101,780FE0,----,departure,north,33L,1850.9,C,2019-12-27 07:09:20.274552,2019-12-27 07:11:33.323128
962,MLAT,2019-12-27 07:07:51.274552,2019.12.27 07:07:51.274552,12149,7,7,51,37.47034729,126.44652128,-91.0,118,86.924177,324.481478,7414,CCA740,25671,221,651.0,871.0,-50.5,70.75,----,----,----,116,101,7806FA,----,departure,north,33L,2194.2,C,2019-12-27 07:05:55.422584,2019-12-27 07:08:09.798840
1189,MLAT,2019-12-27 06:34:44.684728,2019.12.27 06:34:44.684728,54627,6,34,44,37.46596456,126.45043731,-91.0,112,77.937876,325.851168,7457,CDG4082,23684,787,997.0,385.0,-43.75,64.5,----,----,----,116,101,781173,----,departure,north,33L,1596.7,C,2019-12-27 06:33:13.684728,2019-12-27 06:35:11.274552
1179,MLAT,2019-12-27 06:22:24.798840,2019.12.27 06:22:24.798840,34315,6,22,24,37.47003078,126.44676268,-91.0,89,85.99891,325.06256,7125,CES5062,22944,1243,672.0,836.0,-49.25,70.5,----,----,----,116,101,780F44,----,departure,north,33L,2153.2,C,2019-12-27 06:21:13.012408,2019-12-27 06:22:43.274552
1205,MLAT,2019-12-27 06:20:23.274552,2019.12.27 06:20:23.274552,31047,6,20,23,37.47015417,126.44668758,-91.0,97,80.940179,324.93549,4130,CPA411,22823,1067,665.0,850.0,-46.5,66.25,----,----,----,116,101,780A58,----,departure,north,33L,2168.2000000000003,A,2019-12-27 06:18:35.012408,2019-12-27 06:20:42.798840
5073,MLAT,2019-12-27 07:25:10.488120,2019.12.27 07:25:10.488120,37445,7,25,10,37.46922612,126.44747615,-91.0,----,84.07623,324.561347,7402,CSN3062,26710,270,735.0,746.5,-48.75,68.5,----,----,----,116,101,7813D9,----,departure,north,33L,2043.6999999999998,C,2019-12-27 07:23:41.422584,2019-12-27 07:25:32.323128
441,MLAT,2019-12-27 06:08:06.684728,2019.12.27 06:08:06.684728,12790,6,8,6,37.46882379,126.44789994,-91.0,97,85.937841,324.830467,7410,CSN338,22086,2,772.5,701.5,-49.5,70.25,----,----,----,116,101,7813B4,----,departure,north,33L,1985.6000000000001,C,2019-12-27 06:06:02.684728,2019-12-27 06:08:28.798840
859,MLAT,2019-12-27 06:14:26.684728,2019.12.27 06:14:26.684728,22034,6,14,26,37.4688077,126.4479214,-91.0,95,84.832556,324.717492,7412,CSZ9034,22466,1426,774.5,700.0,-49.0,69.25,----,----,----,116,101,780E0F,----,departure,north,33L,1983.1000000000001,C,2019-12-27 06:13:12.684728,2019-12-27 06:14:49.323128
24,MLAT,2019-12-27 07:13:00.422584,2019.12.27 07:13:00.422584,19402,7,13,0,37.46768653,126.44892991,-91.0,----,79.262617,325.407711,4324,ESR603,25980,223,863.5,575.5,-45.0,65.25,----,----,----,116,101,71C231,----,departure,north,33L,1829.9,C,2019-12-27 07:11:34.274552,2019-12-27 07:13:25.798840
694,MLAT,2019-12-27 06:36:25.684728,2019.12.27 06:36:25.684728,57243,6,36,25,37.46955335,126.44722939,-91.0,112,73.997466,325.18242,4314,ESR613,23785,1145,713.0,783.0,-42.25,60.75,----,----,----,116,101,71C375,----,departure,north,33L,2086.0,C,2019-12-27 06:35:09.536696,2019-12-27 06:36:47.798840
1162,MLAT,2019-12-27 06:24:23.274552,2019.12.27 06:24:23.274552,37506,6,24,23,37.46560514,126.45075917,-91.0,163,76.495915,325.115361,4310,ESR651,23063,684,1025.5,345.0,-43.75,62.75,----,----,----,116,101,71C053,----,departure,north,33L,1547.7,C,2019-12-27 06:22:51.684728,2019-12-27 06:24:51.798840
30,MLAT,2019-12-27 06:01:11.274552,2019.12.27 06:01:11.274552,1859,6,1,11,37.46621132,126.450212,-91.0,146,78.914907,325.454084,4126,FDX5230,21671,1543,977.5,412.0,-44.75,65.0,----,----,----,116,101,AC148F,----,departure,north,33L,1630.6000000000001,A,2019-12-27 06:00:26.422584,2019-12-27 06:01:37.798840
112,MLAT,2019-12-27 06:18:30.274552,2019.12.27 06:18:30.274552,28111,6,18,30,37.46582508,126.45056605,-91.0,112,73.1595,325.441058,4307,JJA1104,22710,1891,1008.5,369.0,-41.5,60.25,----,----,----,116,101,71C305,----,departure,north,33L,1577.5,C,2019-12-27 06:17:13.684728,2019-12-27 06:19:00.323128
99,MLAT,2019-12-27 06:50:00.422584,2019.12.27 06:50:00.422584,78948,6,50,0,37.46432304,126.4518857,-91.0,----,70.562915,324.226344,4326,JJA1404,24600,1427,1125.5,202.0,-41.25,57.25,----,----,----,116,101,71C296,----,departure,north,33L,1373.8999999999999,C,2019-12-27 06:48:14.012408,2019-12-27 06:50:32.536696
149,MLAT,2019-12-27 07:01:50.684728,2019.12.27 07:01:50.684728,2602,7,1,50,37.46728957,126.44924104,-91.0,142,79.109102,323.999251,7114,JJA8503,25310,744,891.5,532.0,-46.5,64.0,----,----,----,116,101,71C019,----,departure,north,33L,1778.0,C,2019-12-27 07:00:07.422584,2019-12-27 07:02:17.323128
147,MLAT,2019-12-27 06:58:02.274552,2019.12.27 06:58:02.274552,91987,6,58,2,37.46605039,126.45034611,-91.0,118,78.567248,325.500867,4151,JJA8903,25082,720,989.0,394.5,-44.5,64.75,----,----,----,116,101,71C088,----,departure,north,33L,1609.2,C,2019-12-27 06:56:10.684728,2019-12-27 06:58:28.798840
1375,MLAT,2019-12-27 06:56:05.422584,2019.12.27 06:56:05.422584,88840,6,56,5,37.46789038,126.44872606,-91.0,----,80.387344,324.876601,4317,JNA203,24965,1297,845.5,598.5,-46.25,65.75,----,----,----,116,101,71BD63,----,departure,north,33L,1858.8,C,2019-12-27 06:54:36.422584,2019-12-27 06:56:29.798840
1150,MLAT,2019-12-27 06:32:37.274552,2019.12.27 06:32:37.274552,51250,6,32,37,37.46616304,126.45023346,-91.0,118,76.520014,324.440562,4331,JNA213,23557,2043,979.0,406.5,-44.5,62.25,----,----,----,116,101,71BD56,----,departure,north,33L,1625.2,C,2019-12-27 06:30:56.684728,2019-12-27 06:33:04.798840
741,MLAT,2019-12-27 06:12:34.012408,2019.12.27 06:12:34.012408,19247,6,12,34,37.47313678,126.44405365,-91.0,----,89.830744,324.629149,4121,KAL643,22354,1582,432.0,1180.5,-52.0,73.25,----,----,----,116,101,71BE43,----,departure,north,33L,2573.2,A,2019-12-27 06:11:09.684728,2019-12-27 06:12:47.274552
1312,MLAT,2019-12-27 06:59:49.684728,2019.12.27 06:59:49.684728,94912,6,59,49,37.46739149,126.44914985,-91.0,125,79.458322,323.959373,4330,KAL725,25189,1836,883.5,543.0,-46.75,64.25,----,----,----,116,101,71BD69,----,departure,north,33L,1791.9,C,2019-12-27 06:58:18.422584,2019-12-27 07:00:13.798840
209,MLAT,2019-12-27 06:03:36.274552,2019.12.27 06:03:36.274552,5864,6,3,36,37.46765435,126.44891381,-91.0,110,79.077889,324.651833,7113,KAL735,21816,712,862.0,572.0,-45.75,64.5,----,----,----,116,101,71C272,----,departure,north,33L,1827.8000000000002,C,2019-12-27 06:01:53.422584,2019-12-27 06:04:00.323128
136,MLAT,2019-12-27 06:54:22.012408,2019.12.27 06:54:22.012408,85925,6,54,22,37.47504115,126.44231021,-91.0,----,93.027214,324.51602,4114,KAL941,24862,1798,278.0,1392.0,-54.0,75.75,----,----,----,116,101,71BD54,----,departure,north,33L,2834.9,A,2019-12-27 06:52:13.422584,2019-12-27 06:54:33.323128
124,MLAT,2019-12-27 06:16:38.684728,2019.12.27 06:16:38.684728,25319,6,16,38,37.46929586,126.44745469,-91.0,106,82.53787,324.865807,7130,TWB147,22598,2026,733.0,754.5,-47.5,67.5,----,----,----,116,101,71C070,----,departure,north,33L,2051.2000000000003,C,2019-12-27 06:14:49.684728,2019-12-27 06:16:59.798840
1308,MLAT,2019-12-27 07:03:36.684728,2019.12.27 07:03:36.684728,5310,7,3,36,37.46687114,126.44965947,-91.0,144,77.872091,325.595685,4315,TWB213,25416,1446,928.0,485.0,-44.0,64.25,----,----,----,116,101,71C220,----,departure,north,33L,1718.6999999999998,C,2019-12-27 07:02:08.684728,2019-12-27 07:04:03.323128
600,MLAT,2019-12-27 06:10:15.684728,2019.12.27 06:10:15.684728,15835,6,10,15,37.467134,126.44939125,-91.0,121,78.093294,325.038033,4311,TWB285,22215,46,904.5,514.5,-44.75,64.0,----,----,----,116,101,71C095,----,departure,north,33L,1756.2,C,2019-12-27 06:08:46.684728,2019-12-27 06:10:42.060984
29,MLAT,2019-12-27 07:54:00.274552,2019.12.27 07:54:00.274552,74931,7,54,0,37.46969819,126.44711673,-91.0,127,83.438975,324.881406,7133,AAR7117,28440,405,703.5,799.0,-48.0,68.25,----,----,----,116,101,71C018,----,departure,north,33L,2104.9,C,2019-12-27 07:52:50.012408,2019-12-27 07:54:20.798840
858,MLAT,2019-12-27 07:46:30.684728,2019.12.27 07:46:30.684728,65694,7,46,30,37.47082472,126.44610286,-91.0,87,83.320541,324.402369,4104,AAR751,27990,319,613.5,924.0,-48.5,67.75,----,----,----,116,101,71C359,----,departure,north,33L,2258.9,A,2019-12-27 07:44:27.422584,2019-12-27 07:46:50.323128
328,MLAT,2019-12-27 07:05:48.684728,2019.12.27 07:05:48.684728,8892,7,5,48,37.47073889,126.44624233,-91.0,104,80.709355,326.113041,4153,AAR761,25548,725,626.0,914.5,-45.0,67.0,----,----,----,116,101,71C360,----,departure,north,33L,2244.0,A,2019-12-27 07:03:35.422584,2019-12-27 07:06:07.274552
527,MLAT,2019-12-27 07:09:27.274552,2019.12.27 07:09:27.274552,14532,7,9,27,37.46794403,126.44867778,-91.0,121,81.144932,325.036902,7101,APJ006,25767,304,841.5,604.0,-46.5,66.5,----,----,----,116,101,84116C,----,departure,north,33L,1866.1000000000001,C,2019-12-27 07:08:02.274552,2019-12-27 07:09:51.798840
30,MLAT,2019-12-27 08:10:31.684728,2019.12.27 08:10:31.684728,14349,8,10,31,37.46683359,126.44964874,-91.0,121,81.228459,324.646816,4112,ASV703,29431,880,927.5,481.0,-47.0,66.25,----,----,----,116,101,71BF89,----,departure,north,33L,1715.8,C,2019-12-27 08:08:45.684728,2019-12-27 08:10:57.323128
